X1,name,school,year,first,last,country,n,temp,first.first,first.middle,patronym,middle
724,Евгений Тяпугин,NA,NA,Евгений Александрович,Тяпугин,russia_patronyms,NA,NA,Евгений,Александрович,Александрович,NA
295,Игорь Каляев,NA,NA,Игорь Анатольевич,Каляев,russia_patronyms,NA,NA,Игорь,Анатольевич,Анатольевич,NA
601,Николай Русаков,NA,NA,Николай Васильевич,Русаков,russia_patronyms,NA,NA,Николай,Васильевич,Васильевич,NA
820,Владимир Шумный,NA,NA,Владимир Константинович,Шумный,russia_patronyms,NA,NA,Владимир,Константинович,Константинович,NA
112,Валерий Васильев,NA,NA,Валерий Витальевич,Васильев,russia_patronyms,NA,NA,Валерий,Витальевич,Витальевич,NA
454,Владимир Мельников,NA,NA,Владимир Павлович,Мельников,russia_patronyms,NA,NA,Владимир,Павлович,Павлович,NA
81,Сергей Бойцов,NA,NA,Сергей Анатольевич,Бойцов,russia_patronyms,NA,NA,Сергей,Анатольевич,Анатольевич,NA
382,Константин Кулик,NA,NA,Константин Николаевич,Кулик,russia_patronyms,NA,NA,Константин,Николаевич,Николаевич,NA
786,Борис Четверушкин,NA,NA,Борис Николаевич,Четверушкин,russia_patronyms,NA,NA,Борис,Николаевич,Николаевич,NA
447,Валерий Матвеенко,NA,NA,Валерий Павлович,Матвеенко,russia_patronyms,NA,NA,Валерий,Павлович,Павлович,NA
358,Геннадий Красников,NA,NA,Геннадий Яковлевич,Красников,russia_patronyms,NA,NA,Геннадий,Яковлевич,Яковлевич,NA
252,Виталий Журкин,NA,NA,Виталий Владимирович,Журкин,russia_patronyms,NA,NA,Виталий,Владимирович,Владимирович,NA
357,Иван Кочиш,NA,NA,Иван Иванович,Кочиш,russia_patronyms,NA,NA,Иван,Иванович,Иванович,NA
825,Михаил Эпов,NA,NA,Михаил Иванович,Эпов,russia_patronyms,NA,NA,Михаил,Иванович,Иванович,NA
538,Лев Питаевский,NA,NA,Лев Петрович,Питаевский,russia_patronyms,NA,NA,Лев,Петрович,Петрович,NA
698,Христо Тахчиди,NA,NA,Христо Периклович,Тахчиди,russia_patronyms,NA,NA,Христо,Периклович,Периклович,NA
437,Владимир Малахов,NA,NA,Владимир Васильевич,Малахов,russia_patronyms,NA,NA,Владимир,Васильевич,Васильевич,NA
468,Сергей Михеев,NA,NA,Сергей Викторович,Михеев,russia_patronyms,NA,NA,Сергей,Викторович,Викторович,NA
750,Талия Хабриева,NA,NA,Талия Ярулловна,Хабриева,russia_patronyms,NA,NA,Талия,Ярулловна,Ярулловна,NA
275,Сергей Иванов,NA,NA,Сергей Владиславович,Иванов,russia_patronyms,NA,NA,Сергей,Владиславович,Владиславович,NA
667,Эдуард Сон,NA,NA,Эдуард Евгеньевич,Сон,russia_patronyms,NA,NA,Эдуард,Евгеньевич,Евгеньевич,NA
481,Борис Мясоедов,NA,NA,Борис Федорович,Мясоедов,russia_patronyms,NA,NA,Борис,Федорович,Федорович,NA
216,Ольга Донцова,NA,NA,Ольга Анатольевна,Донцова,russia_patronyms,NA,NA,Ольга,Анатольевна,Анатольевна,NA
593,Виктор Руденко,NA,NA,Виктор Николаевич,Руденко,russia_patronyms,NA,NA,Виктор,Николаевич,Николаевич,NA
473,Вячеслав Молодин,NA,NA,Вячеслав Иванович,Молодин,russia_patronyms,NA,NA,Вячеслав,Иванович,Иванович,NA
42,Асхаб Асхабов,NA,NA,Асхаб Магомедович,Асхабов,russia_patronyms,NA,NA,Асхаб,Магомедович,Магомедович,NA
543,Владимир Подзолков,NA,NA,Владимир Петрович,Подзолков,russia_patronyms,NA,NA,Владимир,Петрович,Петрович,NA
777,Анатолий Черепащук,NA,NA,Анатолий Михайлович,Черепащук,russia_patronyms,NA,NA,Анатолий,Михайлович,Михайлович,NA
490,Василий Незнамов,NA,NA,Василий Петрович,Незнамов,russia_patronyms,NA,NA,Василий,Петрович,Петрович,NA
702,Евгений Титов,NA,NA,Евгений Иванович,Титов,russia_patronyms,NA,NA,Евгений,Иванович,Иванович,NA
785,Анатолий Черняев,NA,NA,Анатолий Алексеевич,Черняев,russia_patronyms,NA,NA,Анатолий,Алексеевич,Алексеевич,NA
271,Владимир Зыкин,NA,NA,Владимир Александрович,Зыкин,russia_patronyms,NA,NA,Владимир,Александрович,Александрович,NA
230,Виктор Егоров,NA,NA,Виктор Николаевич,Егоров,russia_patronyms,NA,NA,Виктор,Николаевич,Николаевич,NA
762,Владислав Хомич,NA,NA,Владислав Юрьевич,Хомич,russia_patronyms,NA,NA,Владислав,Юрьевич,Юрьевич,NA
131,Александр Габибов,NA,NA,Александр Габибович,Габибов,russia_patronyms,NA,NA,Александр,Габибович,Габибович,NA
683,Александр Стрижаков,NA,NA,Александр Николаевич,Стрижаков,russia_patronyms,NA,NA,Александр,Николаевич,Николаевич,NA
508,Виктор Осипов,NA,NA,Виктор Иванович,Осипов,russia_patronyms,NA,NA,Виктор,Иванович,Иванович,NA
164,Александр Горбацевич,NA,NA,Александр Алексеевич,Горбацевич,russia_patronyms,NA,NA,Александр,Алексеевич,Алексеевич,NA
684,Егор Строев,NA,NA,Егор Семенович,Строев,russia_patronyms,NA,NA,Егор,Семенович,Семенович,NA
356,Сергей Кочетков,NA,NA,Сергей Николаевич,Кочетков,russia_patronyms,NA,NA,Сергей,Николаевич,Николаевич,NA
440,Дмитрий Маркович,NA,NA,Дмитрий Маркович,Маркович,russia_patronyms,NA,NA,Дмитрий,Маркович,Маркович,NA
109,Андрей Важенин,NA,NA,Андрей Владимирович,Важенин,russia_patronyms,NA,NA,Андрей,Владимирович,Владимирович,NA
0,Сергей Аветисов,NA,NA,Сергей Эдуардович,Аветисов,russia_patronyms,NA,NA,Сергей,Эдуардович,Эдуардович,NA
105,Анатолий Бучаченко,NA,NA,Анатолий Леонидович,Бучаченко,russia_patronyms,NA,NA,Анатолий,Леонидович,Леонидович,NA
228,Юрий Евтушенко,NA,NA,Юрий Гаврилович,Евтушенко,russia_patronyms,NA,NA,Юрий,Гаврилович,Гаврилович,NA
493,Олег Нефедов,NA,NA,Олег Матвеевич,Нефедов,russia_patronyms,NA,NA,Олег,Матвеевич,Матвеевич,NA
194,Андрей Дегерменджи,NA,NA,Андрей Георгиевич,Дегерменджи,russia_patronyms,NA,NA,Андрей,Георгиевич,Георгиевич,NA
522,Василий Пархомчук,NA,NA,Василий Васильевич,Пархомчук,russia_patronyms,NA,NA,Василий,Васильевич,Васильевич,NA
284,Юрий Ильин,NA,NA,Юрий Викторович,Ильин,russia_patronyms,NA,NA,Юрий,Викторович,Викторович,NA
568,Александр Разумов,NA,NA,Александр Николаевич,Разумов,russia_patronyms,NA,NA,Александр,Николаевич,Николаевич,NA
738,Михаил Федорук,NA,NA,Михаил Петрович,Федорук,russia_patronyms,NA,NA,Михаил,Петрович,Петрович,NA
157,Сергей Годунов,NA,NA,Сергей Константинович,Годунов,russia_patronyms,NA,NA,Сергей,Константинович,Константинович,NA
558,Николай Похиленко,NA,NA,Николай Петрович,Похиленко,russia_patronyms,NA,NA,Николай,Петрович,Петрович,NA
335,Николай Комов,NA,NA,Николай Васильевич,Комов,russia_patronyms,NA,NA,Николай,Васильевич,Васильевич,NA
509,Геннадий Осипов,NA,NA,Геннадий Васильевич,Осипов,russia_patronyms,NA,NA,Геннадий,Васильевич,Васильевич,NA
328,Леонид Коков,NA,NA,Леонид Сергеевич,Коков,russia_patronyms,NA,NA,Леонид,Сергеевич,Сергеевич,NA
99,Александра Бужилова,NA,NA,Александра Петровна,Бужилова,russia_patronyms,NA,NA,Александра,Петровна,Петровна,NA
34,Ирина Анохина,NA,NA,Ирина Петровна,Анохина,russia_patronyms,NA,NA,Ирина,Петровна,Петровна,NA
