Names from Northumberland and Durham, 1530-1830.
Created by Douglas Galbi
For source and data description, see
http://www.galbithink.org/names/engb1800.htm

"rn","placeid","year","gname-r","gname","sex"
27599,"EAS",1837,"Edward","Edward",2
27599,"EAS",1837,"Mary","Mary",1
27600,"EAS",1837,"Aaron","Aaron",2
27600,"EAS",1837,"Sarah","Sarah",1
27601,"EAS",1837,"Christopher","Christop",2
27601,"EAS",1837,"Mary","Mary",1
27602,"EAS",1837,"Andrew","Andrew",2
27602,"EAS",1837,"Elizabeth","Elizabet",1
27603,"EAS",1837,"Isaac","Isaac",2
27603,"EAS",1837,"Mary","Mary",1
27604,"DSO",1538,"John","John",2
27604,"DSO",1538,"Elsebeth","Elizabet",1
27605,"DSO",1538,"John","John",2
27605,"DSO",1538,"Jennet","Jane",1
27606,"DSO",1538,"John","John",2
27606,"DSO",1538,"Chonstans","Chonstan",1
27607,"DSO",1538,"Antony","Anthony",2
27607,"DSO",1538,"Margery","Margaret",1
27608,"DSO",1538,"Wyllm","William",2
27608,"DSO",1538,"Jennet","Jane",1
27609,"DSO",1538,"Rycherd","Richard",2
27609,"DSO",1538,"Allyson","Alice",1
27610,"DSO",1538,"John","John",2
27610,"DSO",1538,"Jennet","Jane",1
27611,"DSO",1538,"John","John",2
27611,"DSO",1538,"Jennet","Jane",1
27612,"DSO",1538,"Robert","Robert",2
27612,"DSO",1538,"Katryng","Catherin",1
27613,"DSO",1538,"Robert","Robert",2
27613,"DSO",1538,"Emmott","Emmit",1
27614,"DSO",1538,"Wyllin","Wyllin",2
27614,"DSO",1538,"Crystybell","Crystybe",1
27615,"DSO",1538,"Mychaell","Michael",2
27615,"DSO",1538,"Margaret","Margaret",1
27616,"DSO",1538,"Wyllm","William",2
27616,"DSO",1538,"Ellyng","Ellen",1
27617,"DSO",1538,"Xpoper","Xpoper",2
27617,"DSO",1538,"Thomyson","Thomyson",1
27618,"DSO",1538,"Thomas","Thomas",2
27618,"DSO",1538,"Maryon","Mary",1
27619,"DSO",1538,"Wyllm","William",2
27619,"DSO",1538,"Gelyan","Gelyan",1
27620,"DSO",1539,"Henry","Henry",2
27620,"DSO",1539,"Essebell","Isabella",1
27621,"DSO",1539,"John","John",2
27621,"DSO",1539,"Jennet","Jane",1
27622,"DSO",1539,"Thomas","Thomas",2
27622,"DSO",1539,"Allyson","Alice",1
27623,"DSO",1539,"John","John",2
27623,"DSO",1539,"Elsebeth","Elizabet",1
27624,"DSO",1539,"Thomas","Thomas",2
27624,"DSO",1539,"Allyson","Alice",1
27625,"DSO",1539,"Robert","Robert",2
27625,"DSO",1539,"Elsebeth","Elizabet",1
27626,"DSO",1539,"John","John",2
27626,"DSO",1539,"Annes","Ann",1
27627,"DSO",1539,"Thomas","Thomas",2
27627,"DSO",1539,"Elizabeth","Elizabet",1
27628,"DSO",1540,"Thomas","Thomas",2
27628,"DSO",1540,"Annes","Ann",1
27629,"DSO",1540,"Edward","Edward",2
27629,"DSO",1540,"Elsebeth","Elizabet",1
27630,"DSO",1540,"John","John",2
27630,"DSO",1540,"Sesell","Sesell",1
27631,"DSO",1540,"John","John",2
27631,"DSO",1540,"Margayt","Margaret",1
27632,"DSO",1540,"John","John",2
27632,"DSO",1540,"Katryng","Catherin",1
27633,"DSO",1540,"Alysand","Alysand",2
27633,"DSO",1540,"Annes","Ann",1
27634,"DSO",1540,"Rycherd","Richard",2
27634,"DSO",1540,"Jennet","Jane",1
27635,"DSO",1540,"Wyllm","William",2
27635,"DSO",1540,"Ellyng","Ellen",1
27636,"DSO",1540,"Allysander","Allysand",2
27636,"DSO",1540,"Allyson","Alice",1
27637,"DSO",1540,"John","John",2
27637,"DSO",1540,"Jennet","Jane",1
27638,"DSO",1540,"Edward","Edward",2
27638,"DSO",1540,"Elsebeth","Elizabet",1
27639,"DSO",1540,"Bartram","Bert",2
27639,"DSO",1540,"Elsebeth","Elizabet",1
27640,"DSO",1541,"Robert","Robert",2
27640,"DSO",1541,"Margayt","Margaret",1
27641,"DSO",1541,"Gelbert","Gelbert",2
27641,"DSO",1541,"Elsebeth","Elizabet",1
27642,"DSO",1541,"John","John",2
27642,"DSO",1541,"Jane","Jane",1
27643,"DSO",1541,"Thomas","Thomas",2
27643,"DSO",1541,"Jennet","Jane",1
27644,"DSO",1541,"Consand","Consand",2
27644,"DSO",1541,"Felice","Felice",1
27645,"DSO",1542,"Adam","Adam",2
27645,"DSO",1542,"Margayt","Margaret",1
27646,"DSO",1542,"John","John",2
27646,"DSO",1542,"Esbell","Isabella",1
27647,"DSO",1542,"Nicholas","Nicholas",2
27647,"DSO",1542,"Anne","Ann",1
27648,"DSO",1542,"Rycherd","Richard",2
27648,"DSO",1542,"Jennet","Jane",1
27649,"DSO",1542,"Roberd","Roberd",2
27649,"DSO",1542,"Ellyn","Ellyn",1
27650,"DSO",1542,"John","John",2
27650,"DSO",1542,"Elsebeth","Elizabet",1
27651,"DSO",1542,"Wyllm","William",2
27651,"DSO",1542,"Jennet","Jane",1
27652,"DSO",1543,"Wyllm","William",2
27652,"DSO",1543,"Elsebeth","Elizabet",1
27653,"DSO",1543,"John","John",2
27653,"DSO",1543,"Katrryng","Katrryng",1
27654,"DSO",1543,"John","John",2
27654,"DSO",1543,"Annes","Ann",1
27655,"DSO",1543,"Thomas","Thomas",2
27655,"DSO",1543,"Barbary","Barbara",1
27656,"DSO",1544,"Xpofer","Christop",2
27656,"DSO",1544,"Jennet","Jane",1
27657,"DSO",1544,"John","John",2
27657,"DSO",1544,"Elsebeth","Elizabet",1
27658,"DSO",1544,"Wyllm","William",2
27658,"DSO",1544,"Allyson","Alice",1
27659,"DSO",1544,"Wyllm","William",2
27659,"DSO",1544,"Margaret","Margaret",1
27660,"DSO",1544,"Howe","Howe",2
27660,"DSO",1544,"Mawde","Maud",1
27661,"DSO",1544,"Rycherd","Richard",2
27661,"DSO",1544,"Elsabeth","Elizabet",1
27662,"DSO",1544,"John","John",2
27662,"DSO",1544,"Elsebeth","Elizabet",1
27663,"DSO",1544,"Rycherd","Richard",2
27663,"DSO",1544,"Annes","Ann",1
27664,"DSO",1544,"John","John",2
27664,"DSO",1544,"Jenet","Jane",1
27665,"DSO",1544,"Robert","Robert",2
27665,"DSO",1544,"Anne","Ann",1
27666,"DSO",1545,"Wyllm","William",2
27666,"DSO",1545,"Elsebeyth","Elsebeyt",1
27667,"DSO",1545,"Anthony","Anthony",2
27667,"DSO",1545,"Elsebeth","Elizabet",1
27668,"DSO",1545,"Wyllm","William",2
27668,"DSO",1545,"Allyson","Alice",1
27669,"DSO",1545,"Rycher","Rycher",2
27669,"DSO",1545,"Kyrchyne","Kyrchyne",1
27670,"DSO",1545,"Wyllin","Wyllin",2
27670,"DSO",1545,"Elsebeth","Elizabet",1
27671,"DSO",1545,"James","James",2
27671,"DSO",1545,"Allyson","Alice",1
27672,"DSO",1545,"John","John",2
27672,"DSO",1545,"Allyson","Alice",1
27673,"DSO",1545,"Robert","Robert",2
27673,"DSO",1545,"Annes","Ann",1
27674,"DSO",1545,"John","John",2
27674,"DSO",1545,"Jenet","Jane",1
27675,"DSO",1546,"Wyllm","William",2
27675,"DSO",1546,"Hellymer","Hellymer",1
27676,"DSO",1546,"Roland","Roland",2
27676,"DSO",1546,"Jennet","Jane",1
27677,"DSO",1547,"George","George",2
27677,"DSO",1547,"Katryne","Catherin",1
27678,"DSO",1547,"John","John",2
27678,"DSO",1547,"Margaret","Margaret",1
27679,"DSO",1547,"Rycherd","Richard",2
27679,"DSO",1547,"Margayt","Margaret",1
27680,"DSO",1547,"Richer","Richard",2
27680,"DSO",1547,"Ellsebeyth","Ellsebey",1
27681,"DSO",1547,"Lyonell","Lionel",2
27681,"DSO",1547,"Agnes","Agnes",1
27682,"DSO",1547,"John","John",2
27682,"DSO",1547,"Elsebeth","Elizabet",1
27683,"DSO",1547,"Thomas","Thomas",2
27683,"DSO",1547,"Isbell","Isabella",1
27684,"DSO",1547,"George","George",2
27684,"DSO",1547,"Annes","Ann",1
27685,"DSO",1547,"Roger","Roger",2
27685,"DSO",1547,"Grace","Grace",1
27686,"DSO",1547,"John","John",2
27686,"DSO",1547,"Elsebyth","Elsebyth",1
27687,"DSO",1547,"John","John",2
27687,"DSO",1547,"Jennet","Jane",1
27688,"DSO",1547,"Edward","Edward",2
27688,"DSO",1547,"Annes","Ann",1
27689,"DSO",1547,"Thomas","Thomas",2
27689,"DSO",1547,"Malley","Malley",1
27690,"DSO",1547,"John","John",2
27690,"DSO",1547,"Elsebeth","Elizabet",1
27691,"DSO",1547,"Thomas","Thomas",2
27691,"DSO",1547,"Allyson","Alice",1
27692,"DSO",1548,"Wyllm","William",2
27692,"DSO",1548,"Jenett","Jane",1
27693,"DSO",1548,"Hew","Hugh",2
27693,"DSO",1548,"Mawd","Maud",1
27694,"DSO",1548,"Wyllm","William",2
27694,"DSO",1548,"Jennet","Jane",1
27695,"DSO",1548,"Richard","Richard",2
27695,"DSO",1548,"Annes","Ann",1
27696,"DSO",1548,"Roland","Roland",2
27696,"DSO",1548,"Allyson","Alice",1
27697,"DSO",1548,"Hew","Hugh",2
27697,"DSO",1548,"Allyson","Alice",1
27698,"DSO",1548,"Hwy","Hwy",2
27698,"DSO",1548,"Mawdyd","Mawdyd",1
27699,"DSO",1548,"John","John",2
27699,"DSO",1548,"Elsebeth","Elizabet",1
27700,"DSO",1548,"George","George",2
27700,"DSO",1548,"Annes","Ann",1
27701,"DSO",1548,"Rawffe","Ralph",2
27701,"DSO",1548,"Issebell","Isabella",1
27702,"DSO",1548,"James","James",2
27702,"DSO",1548,"Esebeyth","Esebeyth",1
27703,"DSO",1548,"John","John",2
27703,"DSO",1548,"Elsebyth","Elsebyth",1
27704,"DSO",1548,"Alyxander","Alyxande",2
27704,"DSO",1548,"Ellyne","Ellyne",1
27705,"DSO",1548,"James","James",2
27705,"DSO",1548,"Esebeyth","Esebeyth",1
27706,"DSO",1548,"Raffe","Ralph",2
27706,"DSO",1548,"Elsebeth","Elizabet",1
27707,"DSO",1548,"John","John",2
27707,"DSO",1548,"Sebell","Sebell",1
27708,"DSO",1549,"Hew","Hugh",2
27708,"DSO",1549,"Mawd","Maud",1
27709,"DSO",1549,"Rawffe","Ralph",2
27709,"DSO",1549,"Issebell","Isabella",1
27710,"DSO",1549,"Conand","Conand",2
27710,"DSO",1549,"Elsebeth","Elizabet",1
27711,"DSO",1549,"Thomas","Thomas",2
27711,"DSO",1549,"Betteres","Betteres",1
27712,"DSO",1551,"Thomas","Thomas",2
27712,"DSO",1551,"Esotte","Esotte",1
27713,"DSO",1551,"Nicolas","Nicholas",2
27713,"DSO",1551,"Agnes","Agnes",1
27714,"DSO",1551,"Nicolas","Nicholas",2
27714,"DSO",1551,"Magaret","Margaret",1
27715,"DSO",1551,"Gerrerd","Gerrerd",2
27715,"DSO",1551,"Ellyng","Ellen",1
27716,"DSO",1551,"John","John",2
27716,"DSO",1551,"Elizabeth","Elizabet",1
27717,"DSO",1551,"Edward","Edward",2
27717,"DSO",1551,"Elizabeth","Elizabet",1
27718,"DSO",1551,"Edmund","Edmond",2
27718,"DSO",1551,"Isbell","Isabella",1
27719,"DSO",1551,"Wyllm","William",2
27719,"DSO",1551,"Janne","Jane",1
27720,"DSO",1551,"Robert","Robert",2
27720,"DSO",1551,"Allyson","Alice",1
27721,"DSO",1552,"Robert","Robert",2
27721,"DSO",1552,"Agnes","Agnes",1
27722,"DSO",1552,"Robert","Robert",2
27722,"DSO",1552,"Jenet","Jane",1
27723,"DSO",1552,"Wyllm","William",2
27723,"DSO",1552,"Margaret","Margaret",1
27724,"DSO",1552,"George","George",2
27724,"DSO",1552,"Jane","Jane",1
27725,"DSO",1552,"Howey","Howey",2
27725,"DSO",1552,"Essybell","Essybell",1
27726,"DSO",1552,"Robert","Robert",2
27726,"DSO",1552,"Jennet","Jane",1
27727,"DSO",1552,"Mathe","Matthew",2
27727,"DSO",1552,"Essebell","Isabella",1
27728,"DSO",1552,"George","George",2
27728,"DSO",1552,"Elsebeth","Elizabet",1
27729,"DSO",1552,"Miles","Miles",2
27729,"DSO",1552,"Margatt","Margaret",1
27730,"DSO",1552,"John","John",2
27730,"DSO",1552,"Elsebeth","Elizabet",1
27731,"DSO",1552,"Wyllm","William",2
27731,"DSO",1552,"Katerne","Katerne",1
27732,"DSO",1552,"Thomas","Thomas",2
27732,"DSO",1552,"Allyson","Alice",1
27733,"DSO",1552,"Wyllm","William",2
27733,"DSO",1552,"Jennett","Jane",1
27734,"DSO",1552,"Thomas","Thomas",2
27734,"DSO",1552,"Jenet","Jane",1
27735,"DSO",1553,"Roger","Roger",2
27735,"DSO",1553,"Margaret","Margaret",1
27736,"DSO",1553,"John","John",2
27736,"DSO",1553,"Essebell","Isabella",1
27737,"DSO",1553,"John","John",2
27737,"DSO",1553,"Margery","Margaret",1
27738,"DSO",1553,"John","John",2
27738,"DSO",1553,"Katryne","Catherin",1
27739,"DSO",1553,"Thomas","Thomas",2
27739,"DSO",1553,"Margerey","Margerey",1
27740,"DSO",1553,"John","John",2
27740,"DSO",1553,"Ellener","Ellen",1
27741,"DSO",1553,"Wyllm","William",2
27741,"DSO",1553,"Elsebeth","Elizabet",1
27742,"DSO",1554,"John","John",2
27742,"DSO",1554,"Jenet","Jane",1
27743,"DSO",1554,"Robert","Robert",2
27743,"DSO",1554,"Allyson","Alice",1
27744,"DSO",1554,"Chutbert","Cuthbert",2
27744,"DSO",1554,"Elyzabeth","Elizabet",1
27745,"DSO",1554,"Wyllm","William",2
27745,"DSO",1554,"Katryng","Catherin",1
27746,"DSO",1554,"John","John",2
27746,"DSO",1554,"Margaret","Margaret",1
27747,"DSO",1554,"Thomas","Thomas",2
27747,"DSO",1554,"Allyson","Alice",1
27748,"DSO",1554,"Wyllm","William",2
27748,"DSO",1554,"Janne","Jane",1
27749,"DSO",1555,"Nicolays","Nicolays",2
27749,"DSO",1555,"Margaret","Margaret",1
27750,"DSO",1555,"Robert","Robert",2
27750,"DSO",1555,"Annes","Ann",1
27751,"DSO",1555,"Rycherd","Richard",2
27751,"DSO",1555,"Ellyn","Ellyn",1
27752,"DSO",1555,"Thomas","Thomas",2
27752,"DSO",1555,"Elsebeyth","Elsebeyt",1
27753,"DSO",1555,"Georges","George",2
27753,"DSO",1555,"Margere","Margaret",1
27754,"DSO",1555,"Robert","Robert",2
27754,"DSO",1555,"Dorathy","Dora",1
27755,"DSO",1555,"Wyllm","William",2
27755,"DSO",1555,"Ellzebeth","Ellzebet",1
27756,"DSO",1555,"John","John",2
27756,"DSO",1555,"Ellyner","Ellen",1
27757,"DSO",1555,"Edward","Edward",2
27757,"DSO",1555,"Katryne","Catherin",1
27758,"DSO",1555,"Wyllm","William",2
27758,"DSO",1555,"Issabell","Isabella",1
27759,"DSO",1556,"John","John",2
27759,"DSO",1556,"Mary","Mary",1
27760,"DSO",1556,"Andro","Andrew",2
27760,"DSO",1556,"Kyrcken","Kyrcken",1
27761,"DSO",1556,"Robert","Robert",2
27761,"DSO",1556,"Essell","Essell",1
27762,"DSO",1556,"Hugh","Hugh",2
27762,"DSO",1556,"Issebell","Isabella",1
27763,"DSO",1556,"Edwerd","Edwerd",2
27763,"DSO",1556,"Allyson","Alice",1
27764,"DSO",1556,"Xpopher","Christop",2
27764,"DSO",1556,"Margere","Margaret",1
27765,"DSO",1556,"John","John",2
27765,"DSO",1556,"Allyson","Alice",1
27766,"DSO",1556,"Edmund","Edmond",2
27766,"DSO",1556,"Margaret","Margaret",1
27767,"DSO",1556,"Antony","Anthony",2
27767,"DSO",1556,"Annes","Ann",1
27768,"DSO",1556,"John","John",2
27768,"DSO",1556,"Jane","Jane",1
27769,"DSO",1557,"John","John",2
27769,"DSO",1557,"Ellyne","Ellyne",1
27770,"DSO",1559,"Hughe","Hugh",2
27770,"DSO",1559,"Issebell","Isabella",1
27771,"DSO",1559,"Robert","Robert",2
27771,"DSO",1559,"Jennett","Jane",1
27772,"DSO",1559,"James","James",2
27772,"DSO",1559,"Elyzabeth","Elizabet",1
27773,"DSO",1559,"James","James",2
27773,"DSO",1559,"Margerrett","Margaret",1
27774,"DSO",1559,"John","John",2
27774,"DSO",1559,"Annes","Ann",1
27775,"DSO",1559,"Wyllm","William",2
27775,"DSO",1559,"Margarrett","Margarre",1
27776,"DSO",1559,"Thomas","Thomas",2
27776,"DSO",1559,"Issebell","Isabella",1
27777,"DSO",1560,"Barty","Barty",2
27777,"DSO",1560,"Margere","Margaret",1
27778,"DSO",1560,"Henrey","Henry",2
27778,"DSO",1560,"Allison","Alice",1
27779,"DSO",1560,"Wyllm","William",2
27779,"DSO",1560,"Essebeth","Essebeth",1
27780,"DSO",1560,"John","John",2
27780,"DSO",1560,"Ellssebeth","Elizabet",1
27781,"DSO",1560,"Robert","Robert",2
27781,"DSO",1560,"Annes","Ann",1
27782,"DSO",1560,"Xpofer","Christop",2
27782,"DSO",1560,"Alleson","Alice",1
27783,"DSO",1560,"Symont","Simon",2
27783,"DSO",1560,"Issebell","Isabella",1
27784,"DSO",1560,"Rycharde","Richard",2
27784,"DSO",1560,"Ellssebeth","Elizabet",1
27785,"DSO",1560,"Thomas","Thomas",2
27785,"DSO",1560,"Margerrett","Margaret",1
27786,"DSO",1561,"John","John",2
27786,"DSO",1561,"Ellssebeth","Elizabet",1
27787,"DSO",1561,"John","John",2
27787,"DSO",1561,"Jane","Jane",1
27788,"DSO",1561,"Thomas","Thomas",2
27788,"DSO",1561,"Haylles","Haylles",1
27789,"DSO",1561,"Thomas","Thomas",2
27789,"DSO",1561,"Annes","Ann",1
27790,"DSO",1561,"George","George",2
27790,"DSO",1561,"Annes","Ann",1
27791,"DSO",1561,"Robert","Robert",2
27791,"DSO",1561,"Ellennar","Ellennar",1
27792,"DSO",1561,"John","John",2
27792,"DSO",1561,"Annes","Ann",1
27793,"DSO",1561,"Chutbert","Cuthbert",2
27793,"DSO",1561,"Alleson","Alice",1
27794,"DSO",1561,"Wyllm","William",2
27794,"DSO",1561,"Kateryne","Kateryne",1
27795,"DSO",1561,"John","John",2
27795,"DSO",1561,"Ellssebeth","Elizabet",1
27796,"DSO",1561,"Emonte","Emonte",2
27796,"DSO",1561,"Allison","Alice",1
27797,"DSO",1561,"Wyllm","William",2
27797,"DSO",1561,"Ellssebeth","Elizabet",1
27798,"DSO",1562,"Peter","Peter",2
27798,"DSO",1562,"Issebell","Isabella",1
27799,"DSO",1562,"Robert","Robert",2
27799,"DSO",1562,"Annes","Ann",1
27800,"DSO",1562,"John","John",2
27800,"DSO",1562,"Jennet","Jane",1
27801,"DSO",1562,"Patreas","Patreas",2
27801,"DSO",1562,"Annes","Ann",1
27802,"DSO",1562,"James","James",2
27802,"DSO",1562,"Elssebeth","Elizabet",1
27803,"DSO",1562,"Matho","Matho",2
27803,"DSO",1562,"Margerret","Margaret",1
27804,"DSO",1562,"John","John",2
27804,"DSO",1562,"Sysselly","Sysselly",1
27805,"DSO",1562,"George","George",2
27805,"DSO",1562,"Margerret","Margaret",1
27806,"DSO",1563,"Robert","Robert",2
27806,"DSO",1563,"Annes","Ann",1
27807,"DSO",1563,"Wyllm","William",2
27807,"DSO",1563,"Elssebeth","Elizabet",1
27808,"DSO",1563,"Martyne","Martin",2
27808,"DSO",1563,"Ellssebeth","Elizabet",1
27809,"DSO",1563,"John","John",2
27809,"DSO",1563,"Gennet","Gennet",1
27810,"DSO",1563,"John","John",2
27810,"DSO",1563,"Annes","Ann",1
27811,"DSO",1563,"Necheles","Necheles",2
27811,"DSO",1563,"Ellssebeth","Elizabet",1
27812,"DSO",1563,"John","John",2
27812,"DSO",1563,"Alleson","Alice",1
27813,"DSO",1563,"John","John",2
27813,"DSO",1563,"Marget","Margaret",1
27814,"DSO",1563,"Wyllm","William",2
27814,"DSO",1563,"Genet","Genet",1
27815,"DSO",1563,"Rycharde","Richard",2
27815,"DSO",1563,"Jane","Jane",1
27816,"DSO",1564,"Andro","Andrew",2
27816,"DSO",1564,"Elssebeth","Elizabet",1
27817,"DSO",1564,"Robert","Robert",2
27817,"DSO",1564,"Annes","Ann",1
27818,"DSO",1564,"Henrey","Henry",2
27818,"DSO",1564,"Issebell","Isabella",1
27819,"DSO",1564,"George","George",2
27819,"DSO",1564,"Fyllese","Fyllese",1
27820,"DSO",1564,"Thomas","Thomas",2
27820,"DSO",1564,"Jennet","Jane",1
27821,"DSO",1565,"Robert","Robert",2
27821,"DSO",1565,"Issebell","Isabella",1
27822,"DSO",1565,"Rycharde","Richard",2
27822,"DSO",1565,"Issebell","Isabella",1
27823,"DSO",1565,"John","John",2
27823,"DSO",1565,"Jennet","Jane",1
27824,"DSO",1566,"Hugh","Hugh",2
27824,"DSO",1566,"Jane","Jane",1
27825,"DSO",1566,"John","John",2
27825,"DSO",1566,"Issebell","Isabella",1
27826,"DSO",1566,"Martyne","Martin",2
27826,"DSO",1566,"Annes","Ann",1
27827,"DSO",1566,"Robert","Robert",2
27827,"DSO",1566,"Issebell","Isabella",1
27828,"DSO",1566,"Thomas","Thomas",2
27828,"DSO",1566,"Elsebeth","Elizabet",1
27829,"DSO",1566,"Robert","Robert",2
27829,"DSO",1566,"Jennet","Jane",1
27830,"DSO",1566,"Rycharde","Richard",2
27830,"DSO",1566,"Marget","Margaret",1
27831,"DSO",1566,"Mathe","Matthew",2
27831,"DSO",1566,"Ellssebeth","Elizabet",1
27832,"DSO",1567,"Rawffe","Ralph",2
27832,"DSO",1567,"Issell","Isolda",1
27833,"DSO",1567,"Robert","Robert",2
27833,"DSO",1567,"Alleson","Alice",1
27834,"DSO",1567,"John","John",2
27834,"DSO",1567,"Jennet","Jane",1
27835,"DSO",1567,"Hugh","Hugh",2
27835,"DSO",1567,"Elssebeth","Elizabet",1
27836,"DSO",1567,"Roger","Roger",2
27836,"DSO",1567,"Jennet","Jane",1
27837,"DSO",1567,"John","John",2
27837,"DSO",1567,"Ellssebeth","Elizabet",1
27838,"DSO",1567,"John","John",2
27838,"DSO",1567,"Marget","Margaret",1
27839,"DSO",1568,"Henry","Henry",2
27839,"DSO",1568,"Annes","Ann",1
27840,"DSO",1568,"George","George",2
27840,"DSO",1568,"Ellsebeth","Elizabet",1
27841,"DSO",1568,"John","John",2
27841,"DSO",1568,"Alleson","Alice",1
27842,"DSO",1568,"Necholes","Necholes",2
27842,"DSO",1568,"Issebell","Isabella",1
27843,"DSO",1568,"Rycharde","Richard",2
27843,"DSO",1568,"Cattyrynye","Cattyryn",1
27844,"DSO",1568,"Gawyne","Gawyne",2
27844,"DSO",1568,"Issabell","Isabella",1
27845,"DSO",1568,"Thomas","Thomas",2
27845,"DSO",1568,"Issebell","Isabella",1
27846,"DSO",1568,"Xpofer","Christop",2
27846,"DSO",1568,"Issebell","Isabella",1
27847,"DSO",1569,"Wyllm","William",2
27847,"DSO",1569,"Jane","Jane",1
27848,"DSO",1569,"Necholes","Necholes",2
27848,"DSO",1569,"Marget","Margaret",1
27849,"DSO",1569,"Rycharde","Richard",2
27849,"DSO",1569,"Ellssebeth","Elizabet",1
27850,"DSO",1569,"Engrum","Engrum",2
27850,"DSO",1569,"Ellssebeth","Elizabet",1
27851,"DSO",1569,"John","John",2
27851,"DSO",1569,"Ellssebeth","Elizabet",1
27852,"DSO",1569,"Wyllm","William",2
27852,"DSO",1569,"Annes","Ann",1
27853,"DSO",1570,"Nycholas","Nicholas",2
27853,"DSO",1570,"Annes","Ann",1
27854,"DSO",1570,"Anthonye","Anthony",2
27854,"DSO",1570,"Ellssebeth","Elizabet",1
27855,"DSO",1570,"Wyllm","William",2
27855,"DSO",1570,"Ellssebeth","Elizabet",1
27856,"DSO",1570,"Nicholes","Nicholes",2
27856,"DSO",1570,"Jane","Jane",1
27857,"DSO",1570,"Thomas","Thomas",2
27857,"DSO",1570,"Ellssebeth","Elizabet",1
27858,"DSO",1570,"George","George",2
27858,"DSO",1570,"Aylles","Alice",1
27859,"DSO",1570,"John","John",2
27859,"DSO",1570,"Marget","Margaret",1
27860,"DSO",1570,"John","John",2
27860,"DSO",1570,"Annes","Ann",1
27861,"DSO",1571,"Xpofer","Christop",2
27861,"DSO",1571,"Ellssebeth","Elizabet",1
27862,"DSO",1571,"John","John",2
27862,"DSO",1571,"Marget","Margaret",1
27863,"DSO",1571,"John","John",2
27863,"DSO",1571,"Alleson","Alice",1
27864,"DSO",1571,"Fyllope","Fyllope",2
27864,"DSO",1571,"Marget","Margaret",1
27865,"DSO",1571,"Robert","Robert",2
27865,"DSO",1571,"Jennet","Jane",1
27866,"DSO",1571,"Anthonye","Anthony",2
27866,"DSO",1571,"Ellssebeth","Elizabet",1
27867,"DSO",1571,"Henry","Henry",2
27867,"DSO",1571,"Marget","Margaret",1
27868,"DSO",1571,"Henry","Henry",2
27868,"DSO",1571,"Annes","Ann",1
27869,"DSO",1571,"George","George",2
27869,"DSO",1571,"An","Ann",1
27870,"DSO",1571,"Rycharde","Richard",2
27870,"DSO",1571,"Annes","Ann",1
27871,"DSO",1572,"John","John",2
27871,"DSO",1572,"Annes","Ann",1
27872,"DSO",1572,"Robert","Robert",2
27872,"DSO",1572,"Annes","Ann",1
27873,"DSO",1572,"Rauffe","Ralph",2
27873,"DSO",1572,"Jennet","Jane",1
27874,"DSO",1572,"Xpofer","Christop",2
27874,"DSO",1572,"Annes","Ann",1
27875,"DSO",1572,"John","John",2
27875,"DSO",1572,"Issebell","Isabella",1
27876,"DSO",1572,"John","John",2
27876,"DSO",1572,"Jennet","Jane",1
27877,"DSO",1572,"Peter","Peter",2
27877,"DSO",1572,"Issebell","Isabella",1
27878,"DSO",1572,"Rycharde","Richard",2
27878,"DSO",1572,"Issebell","Isabella",1
27879,"DSO",1572,"George","George",2
27879,"DSO",1572,"Issebell","Isabella",1
27880,"DSO",1572,"Barty","Barty",2
27880,"DSO",1572,"Ellssebeth","Elizabet",1
27881,"DSO",1572,"Roger","Roger",2
27881,"DSO",1572,"Maryone","Maryone",1
27882,"DSO",1573,"Anthony","Anthony",2
27882,"DSO",1573,"Margery","Margaret",1
27883,"DSO",1573,"Andro","Andrew",2
27883,"DSO",1573,"Ellesebeth","Ellesebe",1
27884,"DSO",1573,"Robert","Robert",2
27884,"DSO",1573,"Katryng","Catherin",1
27885,"DSO",1573,"John","John",2
27885,"DSO",1573,"Ellyner","Ellen",1
27886,"DSO",1573,"William","William",2
27886,"DSO",1573,"Jane","Jane",1
27887,"DSO",1573,"Thomas","Thomas",2
27887,"DSO",1573,"Marget","Margaret",1
27888,"DSO",1573,"Oswen","Oswen",2
27888,"DSO",1573,"Annes","Ann",1
27889,"DSO",1573,"Jarret","Jarret",2
27889,"DSO",1573,"Grace","Grace",1
27890,"DSO",1574,"John","John",2
27890,"DSO",1574,"Issell","Isolda",1
27891,"DSO",1574,"Roger","Roger",2
27891,"DSO",1574,"Breget","Breget",1
27892,"DSO",1574,"John","John",2
27892,"DSO",1574,"Isabell","Isabella",1
27893,"DSO",1574,"Matho","Matho",2
27893,"DSO",1574,"Jennet","Jane",1
27894,"DSO",1574,"Robert","Robert",2
27894,"DSO",1574,"Ellssebeth","Elizabet",1
27895,"DSO",1574,"John","John",2
27895,"DSO",1574,"Ellssebeth","Elizabet",1
27896,"DSO",1574,"Thomas","Thomas",2
27896,"DSO",1574,"Issebell","Isabella",1
27897,"DSO",1574,"Jarrett","Jarret",2
27897,"DSO",1574,"Jennet","Jane",1
27898,"DSO",1574,"Wyllm","William",2
27898,"DSO",1574,"Ellssebeth","Elizabet",1
